ServerName,Database,Table,Column
Oracle,localhost,XE,DBA_TSDP_POLICY_PROTECTION_TBL,SCHEMA_NAME
Oracle,localhost,XE,DBA_TSDP_POLICY_PROTECTION_TBL,TABLE_NAME
Oracle,localhost,XE,DBA_TSDP_POLICY_PROTECTION_TBL,COLUMN_NAME
Oracle,localhost,XE,DBA_TSDP_POLICY_PROTECTION_TBL,TSDP_POLICY
Oracle,localhost,XE,DBA_TSDP_POLICY_PROTECTION_TBL,SECURITY_FEATURE
Oracle,localhost,XE,DBA_TSDP_POLICY_PROTECTION_TBL,SECURITY_FEATURE_POLICY
Oracle,localhost,XE,DBA_TSDP_POLICY_PROTECTION_TBL,SUBPOLICY#
Oracle,localhost,XE,UTL_RECOMP_ERRORS,OBJ#
Oracle,localhost,XE,UTL_RECOMP_ERRORS,ERROR_AT
Oracle,localhost,XE,UTL_RECOMP_ERRORS,COMPILE_ERR
Oracle,localhost,XE,UTL_RECOMP_SKIP_LIST,OBJ#
Oracle,localhost,XE,UTL_RECOMP2_SORTED,OBJ#
Oracle,localhost,XE,UTL_RECOMP2_SORTED,DATAOBJ#
Oracle,localhost,XE,UTL_RECOMP2_SORTED,OWNER
Oracle,localhost,XE,UTL_RECOMP2_SORTED,OBJNAME
Oracle,localhost,XE,UTL_RECOMP2_SORTED,EDITION_NAME
Oracle,localhost,XE,UTL_RECOMP2_SORTED,NAMESPACE
Oracle,localhost,XE,UTL_RECOMP2_SORTED,DEPTH
Oracle,localhost,XE,UTL_RECOMP2_SORTED,BATCH#
Oracle,localhost,XE,UTL_RECOMP2_COMPILED,OBJ#
Oracle,localhost,XE,UTL_RECOMP2_COMPILED,BATCH#
Oracle,localhost,XE,UTL_RECOMP2_COMPILED,COMPILED_AT
Oracle,localhost,XE,UTL_RECOMP2_COMPILED,COMPLETED_AT
Oracle,localhost,XE,UTL_RECOMP2_COMPILED,COMPILED_BY
Oracle,localhost,XE,UTL_RECOMP2_ERRORS,OBJ#
Oracle,localhost,XE,UTL_RECOMP2_ERRORS,ERROR_AT
Oracle,localhost,XE,UTL_RECOMP2_ERRORS,COMPILE_ERR
Oracle,localhost,XE,UTL_RECOMP2_SKIP_LIST,OBJ#
Oracle,localhost,XE,KU_UTLUSE,UTLNAME
Oracle,localhost,XE,KU_UTLUSE,USECNT
Oracle,localhost,XE,KU_UTLUSE,ENCRYPTCNT
Oracle,localhost,XE,KU_UTLUSE,ENCRYPT128
Oracle,localhost,XE,KU_UTLUSE,ENCRYPT192
Oracle,localhost,XE,KU_UTLUSE,ENCRYPT256
Oracle,localhost,XE,KU_UTLUSE,ENCRYPTPWD
Oracle,localhost,XE,KU_UTLUSE,ENCRYPTDUAL
Oracle,localhost,XE,KU_UTLUSE,ENCRYPTTRAN
Oracle,localhost,XE,KU_UTLUSE,COMPRESSCNT
Oracle,localhost,XE,KU_UTLUSE,COMPRESSBAS
Oracle,localhost,XE,KU_UTLUSE,COMPRESSLOW
Oracle,localhost,XE,KU_UTLUSE,COMPRESSMED
Oracle,localhost,XE,KU_UTLUSE,COMPRESSHGH
Oracle,localhost,XE,KU_UTLUSE,PARALLELCNT
Oracle,localhost,XE,KU_UTLUSE,LAST_USED
Oracle,localhost,XE,KU_UTLUSE,FULLTTSCNT
Oracle,localhost,XE,KU_NOEXP_TAB,OBJ_TYPE
Oracle,localhost,XE,KU_NOEXP_TAB,SCHEMA
Oracle,localhost,XE,KU_NOEXP_TAB,NAME
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,CFG_NAME
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,TENANT_KEY
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,CDB_DBID
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,CLIENT_MASK
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,CLIENT_ENABLED
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,CONNECT_IDENTIFIER
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,CREDENTIAL_OWNER
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,CREDENTIAL_NAME
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,DB_LINK_OWNER
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,DB_LINK_NAME
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,SPARE1
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,SPARE2
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,SPARE3
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,SPARE4
Oracle,localhost,XE,FOREIGN_REDO_SOURCE,SPARE5
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,TENANT_KEY
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,CDB_DBID
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,INSTANCE
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,NAME
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,TYPE
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,VALUE
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,SPARE1
Oracle,localhost,XE,FOREIGN_REDO_SOURCE_PARAMETER,SPARE2
Oracle,localhost,XE,OPATCH_XML_INV,XML_INVENTORY
Oracle,localhost,XE,OPATCH_XINV_TAB,XML_INVENTORY
Oracle,localhost,XE,OPATCH_INST_JOB,INST_ID
Oracle,localhost,XE,OPATCH_INST_JOB,NODE_NAME
Oracle,localhost,XE,OPATCH_INST_JOB,INST_NAME
Oracle,localhost,XE,OPATCH_INST_JOB,INST_JOB
Oracle,localhost,XE,OPATCH_INST_PATCH,NODENAME
Oracle,localhost,XE,OPATCH_INST_PATCH,PATCHNUM
Oracle,localhost,XE,OPATCH_INST_PATCH,PATCHUID
Oracle,localhost,XE,OPATCH_SQL_PATCHES,PATCH
Oracle,localhost,XE,OPATCH_SQL_PATCHES,PATCH_UID
Oracle,localhost,XE,OPATCH_SQL_PATCHES,NODE_NAMES
Oracle,localhost,XE,OPATCH_SQL_PATCHES,ALL_NODE
Oracle,localhost,XE,HANG_MANAGER_PARAMETERS,NAME
Oracle,localhost,XE,HANG_MANAGER_PARAMETERS,CURRENT_VALUE
Oracle,localhost,XE,HANG_MANAGER_PARAMETERS,CURRENT_TIME
Oracle,localhost,XE,HANG_MANAGER_PARAMETERS,PREVIOUS_VALUE
Oracle,localhost,XE,HANG_MANAGER_PARAMETERS,PREVIOUS_TIME
Oracle,localhost,XE,EXADIRECT_ACL,SERVICE_NAME
Oracle,localhost,XE,EXADIRECT_ACL,VM_UUID
Oracle,localhost,XE,EXADIRECT_ACL,VM_SGID
Oracle,localhost,XE,IP_ACL,SERVICE_NAME
Oracle,localhost,XE,IP_ACL,HOST
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,DEFAULT_ANYDATA_VALUE
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,OWNER
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,PROGRAM_NAME
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,ARGUMENT_NAME
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,ARGUMENT_POSITION
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,ARGUMENT_TYPE
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,METADATA_ATTRIBUTE
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,DEFAULT_VALUE
Oracle,localhost,XE,SCHEDULER_PROGRAM_ARGS_TBL,OUT_ARGUMENT
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,ANYDATA_VALUE
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,OWNER
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,JOB_NAME
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,ARGUMENT_NAME
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,ARGUMENT_POSITION
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,ARGUMENT_TYPE
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,VALUE
Oracle,localhost,XE,SCHEDULER_JOB_ARGS_TBL,OUT_ARGUMENT
Oracle,localhost,XE,BDSQL_USER_MAP,CLUSTER_NAME
Oracle,localhost,XE,BDSQL_USER_MAP,CURRENT_DATABASE_USER
Oracle,localhost,XE,BDSQL_USER_MAP,SYSCONTEXT_NAMESPACE
Oracle,localhost,XE,BDSQL_USER_MAP,SYSCONTEXT_PARM_HADOOP_USER
Oracle,localhost,XE,REPL_VALID_COMPAT,COMPAT
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,FEATURE_NAME
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,REASON_CODE
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,BMAP1
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,BMAP2
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,REPL_PRODUCT
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,SUPPORT_MODE
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,MIN_COMPAT
Oracle,localhost,XE,REPL_SUPPORT_MATRIX,MAX_COMPAT
Oracle,localhost,XE,DBMS_LOCK_ALLOCATED,NAME
Oracle,localhost,XE,DBMS_LOCK_ALLOCATED,LOCKID
Oracle,localhost,XE,DBMS_LOCK_ALLOCATED,EXPIRATION
Oracle,localhost,XE,DBMS_ALERT_INFO,NAME
Oracle,localhost,XE,DBMS_ALERT_INFO,SID
Oracle,localhost,XE,DBMS_ALERT_INFO,CHANGED
Oracle,localhost,XE,DBMS_ALERT_INFO,MESSAGE
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,TIME_MANAGER_INFO
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,DSCN
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,ENQ_UID
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC00031$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC00035$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,CHAIN_NO
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC00030$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,USER_PROP
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC0003500036$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,DELAY
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,MSGID
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,CORRID
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,DEQ_UID
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,STEP_NO
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,STATE
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,EXCEPTION_QSCHEMA
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC00033$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC00034$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC00032$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,LOCAL_ORDER_NO
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,ENQ_TIME
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SENDER_ADDRESS
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,Q_NAME
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,DEQ_TID
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SENDER_NAME
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SYS_NC00029$
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,USER_DATA
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,CSCN
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,ENQ_TID
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,SENDER_PROTOCOL
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,EXCEPTION_QUEUE
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,PRIORITY
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,EXPIRATION
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,RETRY_COUNT
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,DEQUEUE_MSGID
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,DEQ_TIME
Oracle,localhost,XE,SCHEDULER_FILEWATCHER_QT,RECIPIENT_KEY
Oracle,localhost,XE,ALERT_QT,SYS_NC00053$
Oracle,localhost,XE,ALERT_QT,SYS_NC00070$
Oracle,localhost,XE,ALERT_QT,ENQ_UID
Oracle,localhost,XE,ALERT_QT,SENDER_NAME
Oracle,localhost,XE,ALERT_QT,SYS_NC00050$
Oracle,localhost,XE,ALERT_QT,SYS_NC00054$
Oracle,localhost,XE,ALERT_QT,SYS_NC00062$
Oracle,localhost,XE,ALERT_QT,SYS_NC00048$
Oracle,localhost,XE,ALERT_QT,Q_NAME
Oracle,localhost,XE,ALERT_QT,EXCEPTION_QUEUE
Oracle,localhost,XE,ALERT_QT,SYS_NC00041$
Oracle,localhost,XE,ALERT_QT,USER_DATA
Oracle,localhost,XE,ALERT_QT,SYS_NC00066$
Oracle,localhost,XE,ALERT_QT,SYS_NC00042$
Oracle,localhost,XE,ALERT_QT,USER_PROP
Oracle,localhost,XE,ALERT_QT,SYS_NC00057$
Oracle,localhost,XE,ALERT_QT,SYS_NC00060$
Oracle,localhost,XE,ALERT_QT,SYS_NC00067$
Oracle,localhost,XE,ALERT_QT,SYS_NC00069$
Oracle,localhost,XE,ALERT_QT,SENDER_ADDRESS
Oracle,localhost,XE,ALERT_QT,STATE
Oracle,localhost,XE,ALERT_QT,EXCEPTION_QSCHEMA
Oracle,localhost,XE,ALERT_QT,SYS_NC00040$
Oracle,localhost,XE,ALERT_QT,CHAIN_NO
Oracle,localhost,XE,ALERT_QT,SYS_NC00068$
Oracle,localhost,XE,ALERT_QT,CORRID
Oracle,localhost,XE,ALERT_QT,LOCAL_ORDER_NO
Oracle,localhost,XE,ALERT_QT,SYS_NC00033$
Oracle,localhost,XE,ALERT_QT,SYS_NC00051$
Oracle,localhost,XE,ALERT_QT,SYS_NC00059$
Oracle,localhost,XE,ALERT_QT,RETRY_COUNT
Oracle,localhost,XE,ALERT_QT,SYS_NC00038$
Oracle,localhost,XE,ALERT_QT,SYS_NC00039$
Oracle,localhost,XE,ALERT_QT,SYS_NC00063$
Oracle,localhost,XE,ALERT_QT,DELAY
Oracle,localhost,XE,ALERT_QT,SYS_NC00036$
Oracle,localhost,XE,ALERT_QT,SYS_NC00056$
Oracle,localhost,XE,ALERT_QT,SYS_NC00058$
Oracle,localhost,XE,ALERT_QT,DSCN
Oracle,localhost,XE,ALERT_QT,ENQ_TIME
Oracle,localhost,XE,ALERT_QT,DEQ_TID
Oracle,localhost,XE,ALERT_QT,SYS_NC00029$
Oracle,localhost,XE,ALERT_QT,SYS_NC00037$
Oracle,localhost,XE,ALERT_QT,SYS_NC00061$
Oracle,localhost,XE,ALERT_QT,SYS_NC00065$
Oracle,localhost,XE,ALERT_QT,EXPIRATION
Oracle,localhost,XE,ALERT_QT,DEQ_TIME
Oracle,localhost,XE,ALERT_QT,DEQ_UID
Oracle,localhost,XE,ALERT_QT,SYS_NC00031$
Oracle,localhost,XE,ALERT_QT,SYS_NC00049$
Oracle,localhost,XE,ALERT_QT,PRIORITY
Oracle,localhost,XE,ALERT_QT,TIME_MANAGER_INFO
Oracle,localhost,XE,ALERT_QT,RECIPIENT_KEY
Oracle,localhost,XE,ALERT_QT,SYS_NC00030$
Oracle,localhost,XE,ALERT_QT,SYS_NC00034$
Oracle,localhost,XE,ALERT_QT,SYS_NC00044$
Oracle,localhost,XE,ALERT_QT,SYS_NC00052$
Oracle,localhost,XE,ALERT_QT,SYS_NC00055$
Oracle,localhost,XE,ALERT_QT,SYS_NC00064$
Oracle,localhost,XE,ALERT_QT,MSGID
Oracle,localhost,XE,ALERT_QT,CSCN
Oracle,localhost,XE,ALERT_QT,STEP_NO
Oracle,localhost,XE,ALERT_QT,DEQUEUE_MSGID
Oracle,localhost,XE,ALERT_QT,SYS_NC00046$
Oracle,localhost,XE,ALERT_QT,SYS_NC00035$
Oracle,localhost,XE,ALERT_QT,SYS_NC00045$
Oracle,localhost,XE,ALERT_QT,ENQ_TID
Oracle,localhost,XE,ALERT_QT,SENDER_PROTOCOL
Oracle,localhost,XE,ALERT_QT,SYS_NC00032$
Oracle,localhost,XE,ALERT_QT,SYS_NC00043$
Oracle,localhost,XE,ALERT_QT,SYS_NC00047$
Oracle,localhost,XE,AQ_EVENT_TABLE,DSCN
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00027$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00045$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00043$
Oracle,localhost,XE,AQ_EVENT_TABLE,TIME_MANAGER_INFO
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00032$
Oracle,localhost,XE,AQ_EVENT_TABLE,CSCN
Oracle,localhost,XE,AQ_EVENT_TABLE,DEQ_TIME
Oracle,localhost,XE,AQ_EVENT_TABLE,DEQ_UID
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00026$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00037$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00038$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00039$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00047$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00029$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00036$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00044$
Oracle,localhost,XE,AQ_EVENT_TABLE,MSGID
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00035$
Oracle,localhost,XE,AQ_EVENT_TABLE,DELAY
Oracle,localhost,XE,AQ_EVENT_TABLE,ENQ_UID
Oracle,localhost,XE,AQ_EVENT_TABLE,ENQ_TIME
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00040$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00048$
Oracle,localhost,XE,AQ_EVENT_TABLE,ENQ_TID
Oracle,localhost,XE,AQ_EVENT_TABLE,EXCEPTION_QUEUE
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00033$
Oracle,localhost,XE,AQ_EVENT_TABLE,USER_DATA
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00046$
Oracle,localhost,XE,AQ_EVENT_TABLE,CORRID
Oracle,localhost,XE,AQ_EVENT_TABLE,LOCAL_ORDER_NO
Oracle,localhost,XE,AQ_EVENT_TABLE,EXCEPTION_QSCHEMA
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00028$
Oracle,localhost,XE,AQ_EVENT_TABLE,RETRY_COUNT
Oracle,localhost,XE,AQ_EVENT_TABLE,EXPIRATION
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00030$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00041$
Oracle,localhost,XE,AQ_EVENT_TABLE,Q_NAME
Oracle,localhost,XE,AQ_EVENT_TABLE,DEQUEUE_MSGID
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00031$
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00042$
Oracle,localhost,XE,AQ_EVENT_TABLE,DEQ_TID
Oracle,localhost,XE,AQ_EVENT_TABLE,SYS_NC00034$
Oracle,localhost,XE,AQ_EVENT_TABLE,PRIORITY
Oracle,localhost,XE,AQ_EVENT_TABLE,STATE
Oracle,localhost,XE,AQ_EVENT_TABLE,CHAIN_NO
Oracle,localhost,XE,AQ_EVENT_TABLE,STEP_NO
Oracle,localhost,XE,AQ_EVENT_TABLE,RECIPIENT_KEY
Oracle,localhost,XE,AQ_PROP_TABLE,USER_PROP
Oracle,localhost,XE,AQ_PROP_TABLE,USER_DATA
Oracle,localhost,XE,AQ_PROP_TABLE,SYS_NC00029$
Oracle,localhost,XE,AQ_PROP_TABLE,SYS_NC00030$
Oracle,localhost,XE,AQ_PROP_TABLE,SYS_NC00031$
Oracle,localhost,XE,AQ_PROP_TABLE,Q_NAME
Oracle,localhost,XE,AQ_PROP_TABLE,MSGID
Oracle,localhost,XE,AQ_PROP_TABLE,CORRID
Oracle,localhost,XE,AQ_PROP_TABLE,PRIORITY
Oracle,localhost,XE,AQ_PROP_TABLE,STATE
Oracle,localhost,XE,AQ_PROP_TABLE,DELAY
Oracle,localhost,XE,AQ_PROP_TABLE,EXPIRATION
Oracle,localhost,XE,AQ_PROP_TABLE,TIME_MANAGER_INFO
Oracle,localhost,XE,AQ_PROP_TABLE,LOCAL_ORDER_NO
Oracle,localhost,XE,AQ_PROP_TABLE,CHAIN_NO
Oracle,localhost,XE,AQ_PROP_TABLE,CSCN
Oracle,localhost,XE,AQ_PROP_TABLE,DSCN
Oracle,localhost,XE,AQ_PROP_TABLE,ENQ_TIME
Oracle,localhost,XE,AQ_PROP_TABLE,ENQ_UID
Oracle,localhost,XE,AQ_PROP_TABLE,ENQ_TID
Oracle,localhost,XE,AQ_PROP_TABLE,DEQ_TIME
Oracle,localhost,XE,AQ_PROP_TABLE,DEQ_UID
Oracle,localhost,XE,AQ_PROP_TABLE,DEQ_TID
Oracle,localhost,XE,AQ_PROP_TABLE,RETRY_COUNT
Oracle,localhost,XE,AQ_PROP_TABLE,EXCEPTION_QSCHEMA
Oracle,localhost,XE,AQ_PROP_TABLE,EXCEPTION_QUEUE
Oracle,localhost,XE,AQ_PROP_TABLE,STEP_NO
Oracle,localhost,XE,AQ_PROP_TABLE,RECIPIENT_KEY
Oracle,localhost,XE,AQ_PROP_TABLE,DEQUEUE_MSGID
Oracle,localhost,XE,AQ_PROP_TABLE,SENDER_NAME
Oracle,localhost,XE,AQ_PROP_TABLE,SENDER_ADDRESS
Oracle,localhost,XE,AQ_PROP_TABLE,SENDER_PROTOCOL
Oracle,localhost,XE,CQN_EVENT_TABLE,DEQ_TID
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00036$
Oracle,localhost,XE,CQN_EVENT_TABLE,DEQUEUE_MSGID
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00026$
Oracle,localhost,XE,CQN_EVENT_TABLE,STATE
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00032$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00034$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00035$
Oracle,localhost,XE,CQN_EVENT_TABLE,RETRY_COUNT
Oracle,localhost,XE,CQN_EVENT_TABLE,USER_DATA
Oracle,localhost,XE,CQN_EVENT_TABLE,Q_NAME
Oracle,localhost,XE,CQN_EVENT_TABLE,DSCN
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00037$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00039$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00040$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00043$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00048$
Oracle,localhost,XE,CQN_EVENT_TABLE,MSGID
Oracle,localhost,XE,CQN_EVENT_TABLE,DEQ_TIME
Oracle,localhost,XE,CQN_EVENT_TABLE,DEQ_UID
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00027$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00028$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00031$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00044$
Oracle,localhost,XE,CQN_EVENT_TABLE,PRIORITY
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00041$
Oracle,localhost,XE,CQN_EVENT_TABLE,DELAY
Oracle,localhost,XE,CQN_EVENT_TABLE,ENQ_TIME
Oracle,localhost,XE,CQN_EVENT_TABLE,ENQ_TID
Oracle,localhost,XE,CQN_EVENT_TABLE,EXCEPTION_QSCHEMA
Oracle,localhost,XE,CQN_EVENT_TABLE,EXCEPTION_QUEUE
Oracle,localhost,XE,CQN_EVENT_TABLE,RECIPIENT_KEY
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00045$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00033$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00047$
Oracle,localhost,XE,CQN_EVENT_TABLE,TIME_MANAGER_INFO
Oracle,localhost,XE,CQN_EVENT_TABLE,LOCAL_ORDER_NO
Oracle,localhost,XE,CQN_EVENT_TABLE,STEP_NO
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00038$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00042$
Oracle,localhost,XE,CQN_EVENT_TABLE,EXPIRATION
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00030$
Oracle,localhost,XE,CQN_EVENT_TABLE,CORRID
Oracle,localhost,XE,CQN_EVENT_TABLE,CHAIN_NO
Oracle,localhost,XE,CQN_EVENT_TABLE,CSCN
Oracle,localhost,XE,CQN_EVENT_TABLE,ENQ_UID
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00029$
Oracle,localhost,XE,CQN_EVENT_TABLE,SYS_NC00046$
Oracle,localhost,XE,MGMT_SNAPSHOT,INSTANCE_NUMBER
Oracle,localhost,XE,MGMT_SNAPSHOT,SNAP_ID
Oracle,localhost,XE,MGMT_SNAPSHOT,CAPTURE_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT,DB_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT,CPU_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT,APPLICATION_WAIT_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT,CLUSTER_WAIT_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT,USER_IO_WAIT_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT,CONCURRENCY_WAIT_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT_SQL,SNAP_ID
Oracle,localhost,XE,MGMT_SNAPSHOT_SQL,SQL_ID
Oracle,localhost,XE,MGMT_SNAPSHOT_SQL,HASH_VALUE
Oracle,localhost,XE,MGMT_SNAPSHOT_SQL,CHILD_NUMBER
Oracle,localhost,XE,MGMT_SNAPSHOT_SQL,ELAPSED_TIME
Oracle,localhost,XE,MGMT_SNAPSHOT_SQL,EXECUTIONS
Oracle,localhost,XE,MGMT_BASELINE,INSTANCE_NUMBER
Oracle,localhost,XE,MGMT_BASELINE,CAPTURE_TIME
Oracle,localhost,XE,MGMT_BASELINE,PREV_CAPTURE_TIME
Oracle,localhost,XE,MGMT_BASELINE,DB_TIME
Oracle,localhost,XE,MGMT_BASELINE,CPU_TIME
Oracle,localhost,XE,MGMT_BASELINE,APPLICATION_WAIT_TIME
Oracle,localhost,XE,MGMT_BASELINE,CLUSTER_WAIT_TIME
Oracle,localhost,XE,MGMT_BASELINE,USER_IO_WAIT_TIME
Oracle,localhost,XE,MGMT_BASELINE,CONCURRENCY_WAIT_TIME
